 637;018.905102;+01.103990; 0.50; 17
 638;018.912147;-00.495169; 0.45; 41
 639;018.919024;+00.280333; 0.50; 29
 640;018.923016;-00.508843; 0.63; 27
 641;018.950186;+00.411596; 0.70; 41
 642;018.956362;+00.732485; 0.65; 30
 643;019.135277;+00.733624; 0.65; 36
 644;019.168995;-00.811011; 0.63; 30
 645;019.170916;+00.801743; 0.33; 28
 646;019.179857;+00.236458; 0.45; 27
 647;019.188017;+00.308643; 0.63; 25
 648;019.213144;-00.849323; 0.45; 32
 649;019.217153;+01.008656; 0.47; 29
 650;019.220121;-00.073283; 0.68; 32
 651;019.241030;-00.336234; 0.42; 46
 652;019.364468;-00.546190; 0.63; 33
 653;019.370439;+00.871161; 0.70; 50
 654;019.376869;-00.535650; 0.20; 28
 655;019.461260;-00.907378; 0.60; 31
 656;019.471251;-00.191279; 0.65; 28
 657;019.499594;-00.789644; 0.45; 28
 658;019.523851;+00.797705; 0.63; 32
 659;019.534075;+00.389706; 0.55; 24
 660;019.538874;-01.078249; 0.68; 27
 661;019.563486;-00.168599; 0.70; 36
 662;019.581886;+01.073345; 0.63; 35
 663;019.622211;+00.117621; 0.45; 32
 664;019.699219;+00.338794; 0.70; 30
 665;019.723122;-00.123788; 0.63; 32
 666;019.740807;+00.644874; 0.42; 38
 667;019.845497;-00.073490; 0.35; 36
 668;019.859207;+01.068929; 0.33; 22
 669;019.859657;+01.109395; 0.58; 17
 670;019.887056;+00.478635; 0.30; 45
 671;019.911724;-00.694263; 0.28; 24
 672;019.925779;-00.277255; 0.42; 39
 673;019.944002;+00.256775; 0.70; 44
 674;019.968910;+00.890250; 0.70; 34
 675;020.141193;+00.699513; 0.70; 26
 676;020.168974;-00.327450; 0.42; 40
 677;020.171253;+00.368134; 0.30; 32
 678;020.199520;-00.850102; 0.68; 41
 679;020.201759;-00.826788; 0.47; 28
 680;020.248341;-01.073060; 0.47; 41
 681;020.250410;-01.067470; 0.30; 34
 682;020.250933;-00.391582; 0.70; 42
 683;020.251083;-01.109224; 0.63; 38
 684;020.264103;+00.759585; 0.65; 38
 685;020.350618;+00.025684; 0.25; 62
 686;020.357454;+00.633351; 0.50; 31
 687;020.376125;+01.051802; 0.60; 32
 688;020.388727;-00.386057; 0.55; 28
 689;020.408232;+00.303496; 0.68; 37
 690;020.413570;+01.107621; 0.47; 31
 691;020.421362;-00.246044; 0.32; 16
 692;020.460669;+00.184958; 0.60; 23
 693;020.508566;+01.097499; 0.55; 28
 694;020.556551;-00.866748; 0.68; 35
 695;020.566568;+00.384162; 0.47; 40
 696;020.576679;+01.113257; 0.70; 41
 697;020.612934;-00.795770; 0.53; 36
 698;020.661863;-00.080292; 0.68; 54
 699;020.663784;-00.035324; 0.45; 51
 700;020.698589;+01.113063; 0.63; 28
 701;020.845549;-00.283637; 0.40; 43
 702;020.886335;+00.199234; 0.60; 38
 703;020.904358;-00.769303; 0.68; 38
 704;020.909699;-00.633223; 0.50; 40
 705;020.920107;+00.150924; 0.38; 49
 706;020.935495;+00.332924; 0.28; 36
 707;020.941231;-01.044892; 0.45; 63
 708;020.953369;-00.574229; 0.70; 44
 709;020.958015;+00.584459; 0.55; 35
 710;020.958612;+00.725258; 0.40; 30
 711;021.122660;+00.720163; 0.35; 30
 712;021.130058;-01.074478; 0.40; 30
 713;021.149092;-00.615578; 0.70; 35
 714;021.153437;-00.053213; 0.47; 40
 715;021.169352;+00.181360; 0.38; 24
 716;021.184023;-00.727244; 0.60; 24
 717;021.195578;+00.764683; 0.47; 41
 718;021.221493;-00.473315; 0.25; 39
 719;021.234335;-00.644276; 0.47; 51
 720;021.242043;-01.056294; 0.35; 30
 721;021.289360;+00.751513; 0.65; 33
 722;021.313191;-00.161509; 0.70; 32
 723;021.356749;+00.195817; 0.47; 38
 724;021.381029;+00.141029; 0.70; 48
 725;021.431290;-00.882986; 0.60; 33
 726;021.435844;-00.069959; 0.60; 31
 727;021.451712;-00.622560; 0.70; 47
 728;021.615086;+00.520154; 0.45; 38
 729;021.618816;+00.563418; 0.35; 46
 730;021.737539;-00.831059; 0.20; 41
 731;021.761250;+01.114260; 0.40; 25
 732;021.778256;+00.342911; 0.50; 54
 733;021.789867;-01.000466; 0.50; 34
 734;021.871071;+00.683349; 0.15; 35
 735;021.889547;+00.849119; 0.63; 44
 736;021.893198;-00.813667; 0.50; 37
 737;021.904839;-00.431954; 0.50; 49
 738;021.927578;+01.085746; 0.70; 39
 739;021.930677;-00.139931; 0.45; 48
 740;021.932671;-00.461868; 0.18; 46
 741;021.938147;+01.103777; 0.55; 26
 742;021.947182;-00.096236; 0.70; 45
 743;022.130035;+00.041417; 0.42; 68
 744;022.139256;-00.869806; 0.68; 42
 745;022.139843;+00.038178; 0.68; 39
 746;022.146265;+01.046955; 0.53; 27
 747;022.147062;-00.445537; 0.42; 46
 748;022.151779;-00.466914; 0.65; 34
 749;022.180036;-00.267079; 0.20; 28
 750;022.263193;+00.666563; 0.35; 54
 751;022.309837;-01.138006; 0.45; 38
 752;022.340799;+00.507497; 0.42; 53
 753;022.375668;-00.553997; 0.28; 32
 754;022.377243;-00.661106; 0.42; 47
 755;022.402885;-00.552822; 0.55; 23
 756;022.584478;+00.592655; 0.51; 41
 757;022.592161;-01.035083; 0.65; 43
 758;022.622152;-00.021046; 0.65; 41
 759;022.655397;-00.496895; 0.58; 49
 760;022.703350;-00.337404; 0.30; 39
 761;022.708727;-00.570934; 0.20; 27
 762;022.757824;+00.257407; 0.70; 69
 763;022.761414;+00.207338; 0.45; 50
 764;022.785274;+00.672173; 0.68; 56
 765;022.796112;+00.062046; 0.29; 25
 766;022.816286;-01.100853; 0.55; 23
 767;022.850174;+01.108917; 0.50; 20
 768;022.862291;+01.123024; 0.30; 24
 769;022.864307;-01.087369; 0.35; 19
 770;022.875847;-00.138334; 0.30; 41
 771;022.900824;+00.310298; 0.58; 31
 772;022.904659;-00.554670; 0.45; 39
 773;022.960386;-00.957963; 0.65; 40
 774;023.053530;+00.742884; 0.45; 50
 775;023.121044;+00.303523; 0.70; 44
 776;023.135983;-00.055459; 0.60; 36
 777;023.141064;+00.249273; 0.55; 28
 778;023.143534;-00.154930; 0.68; 36
 779;023.147768;-00.167320; 0.50; 40
 780;023.156675;+00.804811; 0.70; 39
 781;023.201008;+01.033477; 0.50; 27
 782;023.228065;+00.028473; 0.25; 25
 783;023.284849;-00.495376; 0.70; 68
 784;023.293644;+01.113010; 0.70; 44
 785;023.298910;-00.921088; 0.63; 38
 786;023.308830;+00.655889; 0.45; 47
 787;023.441647;+00.018288; 0.53; 32
 788;023.488029;+00.452972; 0.65; 36
 789;023.549784;+00.760060; 0.63; 40
 790;023.567526;+00.446043; 0.42; 53
 791;023.625673;+00.861730; 0.35; 40
 792;023.764799;-00.459552; 0.60; 41
 793;023.767014;-00.695755; 0.45; 33
 794;023.785690;-00.981936; 0.45; 36
 795;023.835428;-00.179606; 0.40; 38
 796;023.900913;+01.046181; 0.30; 35
 797;023.921787;+01.044471; 0.63; 30
 798;023.943024;+00.623185; 0.28; 57
 799;023.949974;+00.722347; 0.47; 37
 800;024.135080;+00.261695; 0.63; 34
 801;024.144216;-00.923145; 0.50; 22
 802;024.179316;+00.779142; 0.65; 38
 803;024.194939;-00.862663; 0.25; 21
 804;024.218256;+00.014848; 0.53; 30
 805;024.222691;+00.884076; 0.55; 22
 806;024.248289;-00.111444; 0.70; 48
 807;024.330234;-00.115341; 0.63; 24
 808;024.368772;-00.141154; 0.45; 45
 809;024.404375;+00.128424; 0.60; 29
 810;024.422449;+01.073576; 0.55; 17
 811;024.450724;-00.152769; 0.70; 49
 812;024.522589;+00.099166; 0.38; 37
 813;024.637465;+01.021931; 0.45; 35
 814;024.640022;+00.674500; 0.25; 31
 815;024.696033;+00.395347; 0.45; 46
 816;024.721331;-00.229220; 0.50; 34
 817;024.730301;-01.056275; 0.65; 38
 818;024.731962;+00.344676; 0.68; 36
 819;024.744690;-01.000956; 0.40; 46
 820;024.881651;+01.078389; 0.63; 21
 821;024.918985;-00.456010; 0.43; 51
 822;024.925962;+00.745709; 0.68; 36
 823;024.951828;+00.391105; 0.45; 39
 824;024.954699;-00.536588; 0.70; 34
 825;024.966936;+00.685968; 0.58; 26
 826;025.126576;+00.333944; 0.65; 30
 827;025.134703;-00.486519; 0.68; 37
 828;025.147167;-00.604188; 0.60; 28
 829;025.157991;-01.078811; 0.47; 34
 830;025.163984;+01.109815; 0.70; 20
 831;025.170217;+00.260994; 0.47; 29
 832;025.181946;-00.485631; 0.53; 23
 833;025.197496;-01.020619; 0.70; 44
 834;025.307901;-00.178936; 0.50; 32
 835;025.316420;-00.914798; 0.50; 44
 836;025.329460;-00.332357; 0.65; 31
 837;025.383255;-00.487900; 0.30; 16
 838;025.396025;+00.557495; 0.55; 35
 839;025.468765;+00.240246; 0.50; 43
 840;025.482164;+00.872609; 0.58; 38
 841;025.524967;-00.660216; 0.60; 28
 842;025.544144;+00.875851; 0.40; 33
 843;025.548628;+00.045533; 0.20; 38
 844;025.575644;-00.390415; 0.35; 26
 845;025.617639;+00.438461; 0.18; 47
 846;025.692347;+00.027762; 0.38; 41
 847;025.736471;-00.798435; 0.68; 40
 848;025.765600;-00.471563; 0.65; 35
 849;025.768223;+00.963848; 0.30; 28
 850;025.797365;-00.551860; 0.35; 42
 851;025.831121;-00.721211; 0.50; 50
 852;025.869129;+01.062302; 0.55; 30
 853;025.905455;-01.049314; 0.38; 27
 854;025.944265;-00.997327; 0.68; 40
 855;025.958528;+00.687401; 0.65; 26
 856;025.960550;+00.384965; 0.70; 40
 857;025.972002;+00.335446; 0.60; 30
 858;025.974285;-00.443649; 0.70; 43
 859;026.139406;+00.646857; 0.63; 32
 860;026.143929;-00.394503; 0.68; 34
 861;026.165245;-00.742509; 0.53; 24
 862;026.169701;-00.567297; 0.60; 30
 863;026.185316;+00.181934; 0.68; 34
 864;026.188799;+01.015982; 0.58; 23
 865;026.234572;-00.923477; 0.68; 43
 866;026.253199;-00.747896; 0.35; 21
 867;026.264273;+00.124682; 0.40; 45
 868;026.285078;-00.695134; 0.20; 30
 869;026.314854;-01.096347; 0.70; 49
 870;026.347639;-00.611786; 0.50; 30
 871;026.355173;+00.168285; 0.58; 24
 872;026.394545;+00.807763; 0.63; 35
 873;026.399794;-00.579058; 0.60; 29
 874;026.434658;+00.146509; 0.70; 59
 875;026.462771;-01.088139; 0.45; 26
 876;026.517736;-01.081705; 0.70; 32
 877;026.550928;+00.268202; 0.68; 48
 878;026.603266;+00.139621; 0.40; 68
 879;026.655554;+00.773119; 0.70; 32
 880;026.681088;-00.660874; 0.32; 51
 881;026.686554;-00.176013; 0.68; 50
 882;026.733732;-00.261521; 0.30; 30
 883;026.765745;-00.352242; 0.15; 41
 884;026.834850;-00.091477; 0.65; 42
 885;026.875332;-00.583169; 0.58; 18
 886;026.894091;-01.103249; 0.60; 18
 887;026.904203;+01.068116; 0.58; 30
 888;026.922550;-00.153723; 0.47; 29
 889;026.925682;-00.615326; 0.70; 41
 890;026.930569;-00.878654; 0.45; 33
 891;026.939621;-00.937725; 0.23; 26
 892;026.953007;+00.682171; 0.47; 30
 893;026.967163;-00.329574; 0.65; 34
 894;026.971811;-00.449259; 0.35; 38
 895;026.976248;+00.144763; 0.65; 26
 896;027.047686;+00.203409; 0.21; 47
 897;027.163034;-00.398199; 0.40; 60
 898;027.170711;+01.066680; 0.60; 20
 899;027.172796;+00.718086; 0.70; 43
 900;027.187149;-00.138890; 0.53; 65
 901;027.213896;-00.440692; 0.60; 30
 902;027.224827;+00.119287; 0.55; 22
 903;027.247024;+01.052453; 0.38; 34
 904;027.247353;-00.632540; 0.42; 52
 905;027.304070;-00.774939; 0.63; 52
 906;027.333317;-00.401322; 0.35; 58
 907;027.347460;-01.143261; 0.42; 54
 908;027.349102;+00.574173; 0.38; 42
 909;027.354786;+00.147883; 0.38; 37
 910;027.431107;+01.116120; 0.60; 28
 911;027.480192;+00.701364; 0.68; 36
 912;027.512417;-00.855264; 0.30; 32
 913;027.515732;-00.058270; 0.55; 27
 914;027.518990;+00.323006; 0.63; 40
 915;027.540173;-01.010472; 0.68; 54
 916;027.578215;+00.671991; 0.45; 51
 917;027.609587;-01.117005; 0.45; 54
 918;027.609888;-01.128216; 0.60; 43
 919;027.625641;-01.001060; 0.53; 28
 920;027.701082;-00.311452; 0.58; 32
 921;027.721903;-00.199252; 0.45; 63
 922;027.749998;-00.741106; 0.20; 54
 923;027.804388;+00.346173; 0.40; 35
 924;027.835249;+01.091868; 0.68; 31
 925;027.869705;-00.109137; 0.40; 45
 926;027.897150;+00.095246; 0.70; 44
 927;027.906523;+00.192419; 0.63; 29
 928;027.938364;-00.946708; 0.70; 42
 929;028.152336;-01.049722; 0.45; 30
 930;028.157646;-01.038957; 0.68; 44
 931;028.168491;+01.056710; 0.70; 37
 932;028.171316;-00.520426; 0.65; 22
 933;028.173065;+00.104854; 0.60; 36
 934;028.217396;-00.385607; 0.70; 32
 935;028.232491;+00.334071; 0.63; 32
 936;028.234337;+00.245959; 0.35; 30
 937;028.281618;+00.209677; 0.70; 39
 938;028.290344;-00.491475; 0.53; 33
 939;028.342497;-01.104295; 0.45; 43
 940;028.382524;-00.069994; 0.35; 31
 941;028.414013;+00.826595; 0.65; 33
 942;028.417614;+00.809282; 0.33; 23
 943;028.426312;+00.164287; 0.65; 27
 944;028.468262;-00.489101; 0.38; 51
 945;028.473238;+00.333297; 0.58; 34
 946;028.504267;+00.959497; 0.42; 48
 947;028.538851;-00.456015; 0.68; 42
 948;028.546217;+00.857684; 0.70; 42
 949;028.556942;+00.236977; 0.28; 44
 950;028.572748;-00.590084; 0.47; 55
 951;028.590023;+01.102778; 0.33; 32
 952;028.599020;+01.002505; 0.58; 25
 953;028.611555;-00.673667; 0.28; 31
 954;028.618588;+01.095504; 0.18; 58
 955;028.637781;+00.454794; 0.20; 54
 956;028.758892;-00.610910; 0.58; 45
 957;028.763603;-00.816356; 0.18; 49
 958;028.796331;+00.248960; 0.70; 34
 959;028.870983;-00.781164; 0.68; 40
 960;028.891678;-00.420040; 0.45; 46
 961;028.894239;-00.049725; 0.38; 38
 962;028.894720;-01.067535; 0.28; 34
 963;028.896854;-01.081058; 0.50; 40
 964;028.901255;-00.301231; 0.70; 44
 965;028.907194;+00.119113; 0.55; 36
 966;028.936319;+00.789481; 0.50; 38
 967;028.941475;-01.042273; 0.70; 37
 968;028.943323;+00.744917; 0.28; 29
 969;028.964439;+00.440719; 0.53; 32
 970;028.978737;+01.122106; 0.68; 35
 971;029.139860;+00.394098; 0.70; 46
 972;029.150078;+01.105977; 0.65; 35
 973;029.152456;-00.249676; 0.40; 63
 974;029.167282;+00.789384; 0.63; 28
 975;029.181837;-01.098874; 0.45; 43
 976;029.199808;+00.375708; 0.40; 48
 977;029.287108;+00.325836; 0.65; 41
 978;029.394216;+01.079896; 0.70; 40
 979;029.394329;-00.543816; 0.45; 45
 980;029.420095;-01.074735; 0.55; 40
 981;029.421783;-00.489335; 0.68; 46
 982;029.457367;+00.609054; 0.70; 49
 983;029.490398;-01.105214; 0.70; 33
 984;029.493464;-00.994427; 0.63; 31
 985;029.514647;-00.679140; 0.23; 83
 986;029.541462;+00.946768; 0.70; 41
 987;029.555805;-00.713374; 0.60; 27
 988;029.568630;+00.026281; 0.21; 26
 989;029.637205;+01.106069; 0.37; 34
 990;029.685467;+00.806904; 0.63; 31
 991;029.739447;-00.395854; 0.38; 71
 992;029.854330;+00.189418; 0.50; 54
 993;029.899111;+00.626910; 0.53; 46
 994;029.901771;-00.773322; 0.40; 35
 995;029.923635;+00.317347; 0.63; 45
 996;029.928802;-00.623125; 0.65; 28
 997;030.146870;+00.036979; 0.70; 46
 998;030.151464;-00.078840; 0.65; 64
 999;030.153238;+00.051014; 0.48; 39
1000;030.155798;-00.508214; 0.70; 41
1001;030.160023;+01.039727; 0.53; 43
1002;030.183592;+00.734229; 0.55; 48
1003;030.205822;-00.424365; 0.58; 38
1004;030.217594;+00.538818; 0.65; 33
1005;030.228886;-01.093807; 0.48; 46
1006;030.229000;-00.275987; 0.60; 39
1007;030.256838;+00.289151; 0.63; 37
1008;030.304642;+01.112707; 0.15; 50
1009;030.320700;+00.053945; 0.70; 52
1010;030.332260;-00.438729; 0.70; 42
1011;030.344288;+00.775312; 0.68; 45
1012;030.403675;+00.866623; 0.40; 38
1013;030.434761;-00.940773; 0.47; 45
1014;030.509594;+01.001249; 0.35; 27
1015;030.524004;+00.391687; 0.53; 36
1016;030.529656;+00.287341; 0.70; 48
1017;030.567398;-00.899358; 0.63; 42
1018;030.577364;-00.480911; 0.40; 72
1019;030.625769;+00.589104; 0.25; 28
1020;030.627298;+00.607918; 0.40; 32
1021;030.728140;+00.705327; 0.47; 36
1022;030.775736;-00.748205; 0.48; 61
1023;030.779438;-00.495992; 0.58; 48
1024;030.799665;-00.621132; 0.70; 42
1025;030.812195;+00.734562; 0.25; 28
1026;030.845692;+01.067050; 0.18; 48
1027;030.896193;+00.658386; 0.65; 32
1028;030.915617;+00.310300; 0.63; 31
1029;030.952892;-01.024515; 0.47; 40
1030;030.957411;+00.398271; 0.45; 36
1031;030.971756;+00.352397; 0.70; 42
1032;031.127888;-00.651980; 0.45; 47
1033;031.183012;-01.092764; 0.15; 53
1034;031.187609;-00.173526; 0.40; 22
1035;031.193970;+01.104988; 0.45; 32
1036;031.234396;+00.737081; 0.70; 39
1037;031.242357;+00.689059; 0.33; 28
1038;031.245209;-01.087805; 0.50; 35
1039;031.263485;-00.106436; 0.33; 24
1040;031.277826;+01.103762; 0.65; 27
1041;031.300825;+00.788042; 0.53; 33
1042;031.302004;-00.260435; 0.65; 42
1043;031.342964;-00.812228; 0.50; 40
1044;031.360518;-00.559799; 0.70; 44
1045;031.399876;-00.849576; 0.68; 45
1046;031.411110;-00.018171; 0.60; 35
1047;031.415268;-00.801972; 0.35; 53
1048;031.484049;+01.089227; 0.30; 37
1049;031.529451;-00.926685; 0.30; 49
1050;031.662922;+00.816136; 0.45; 53
1051;031.696730;-00.367017; 0.68; 38
1052;031.762222;+01.091438; 0.33; 29
1053;031.822622;+01.089345; 0.20; 29
1054;031.854208;-00.799870; 0.45; 53
1055;031.863047;-00.109840; 0.70; 47
1056;031.867807;-01.056852; 0.30; 34
1057;031.898577;-00.884919; 0.65; 36
1058;031.906647;+01.072672; 0.68; 41
1059;031.918612;+00.890852; 0.45; 38
1060;031.919092;+00.383175; 0.55; 24
1061;031.925114;+00.740406; 0.60; 27
1062;031.927696;+00.159744; 0.65; 30
1063;031.929748;+01.066455; 0.40; 31
1064;031.939415;-00.756543; 0.25; 39
1065;031.943413;+00.539120; 0.42; 40
1066;031.947081;-01.059175; 0.50; 36
1067;031.957617;-01.073873; 0.70; 52
1068;032.120110;+00.200627; 0.65; 36
1069;032.148159;+00.281123; 0.70; 41
1070;032.148930;+00.628191; 0.70; 44
1071;032.161800;+00.523339; 0.42; 30
1072;032.166359;-01.055475; 0.43; 33
1073;032.171089;-00.724454; 0.42; 31
1074;032.180057;+00.813654; 0.20; 38
1075;032.182724;-00.699743; 0.58; 24
1076;032.185272;+00.972749; 0.30; 22
1077;032.188076;-00.946074; 0.70; 37
1078;032.250622;-00.867809; 0.65; 33
1079;032.305611;+01.093903; 0.45; 33
1080;032.317158;+00.627544; 0.50; 37
1081;032.326172;-00.066709; 0.70; 50
1082;032.385418;+00.003332; 0.65; 47
1083;032.439007;+00.289050; 0.53; 49
1084;032.473663;-00.567355; 0.25; 54
1085;032.475174;-00.138403; 0.50; 46
1086;032.505711;+00.297510; 0.65; 43
1087;032.507748;+01.059042; 0.68; 45
1088;032.551136;+00.711858; 0.55; 31
1089;032.664246;-00.565151; 0.50; 39
1090;032.687694;-00.371680; 0.38; 51
1091;032.787804;+00.836579; 0.40; 30
1092;032.803024;+01.074100; 0.40; 35
1093;032.878372;-01.006725; 0.63; 41
1094;032.895584;+00.693110; 0.25; 46
1095;032.931648;-00.418058; 0.18; 52
1096;032.939995;+00.765603; 0.58; 31
1097;032.969395;+00.014767; 0.65; 33
1098;032.973221;-00.511397; 0.58; 23
1099;032.974651;-00.509120; 0.45; 24
1100;033.124401;+00.903822; 0.70; 42
1101;033.170521;-00.510457; 0.55; 27
1102;033.173332;+00.772484; 0.65; 29
1103;033.187000;+00.411550; 0.60; 28
1104;033.193050;-00.340475; 0.38; 40
1105;033.304237;+00.335621; 0.65; 41
1106;033.309296;+00.076335; 0.50; 38
1107;033.317741;-00.480186; 0.45; 53
1108;033.400791;+00.069048; 0.70; 38
1109;033.414570;-01.023461; 0.53; 29
1110;033.422958;-00.740061; 0.38; 31
1111;033.441502;-00.005758; 0.65; 46
1112;033.456570;+00.095568; 0.25; 33
1113;033.463600;-00.481230; 0.30; 34
1114;033.491810;+00.507546; 0.65; 38
1115;033.514446;-00.410920; 0.50; 39
1116;033.594887;+00.643923; 0.50; 25
1117;033.676765;+01.107434; 0.50; 31
1118;033.697193;-00.868411; 0.28; 38
1119;033.705585;-00.131929; 0.55; 34
1120;033.755268;-00.860599; 0.68; 39
1121;033.768551;-01.060971; 0.45; 51
1122;033.775490;+00.548925; 0.60; 26
1123;033.839184;+00.080351; 0.63; 37
1124;033.902447;+00.103039; 0.38; 55
1125;033.907215;-01.078768; 0.60; 32
1126;033.918838;+01.007367; 0.53; 26
1127;033.935970;-00.763281; 0.50; 26
1128;033.973999;+00.245046; 0.63; 42
1129;034.111797;+00.188118; 0.47; 38
1130;034.120869;+00.171287; 0.68; 45
1131;034.130676;-00.657493; 0.45; 25
1132;034.133533;-00.611885; 0.70; 44
1133;034.145023;+01.108062; 0.53; 17
1134;034.174210;-00.880877; 0.70; 41
1135;034.181335;-00.423746; 0.30; 37
1136;034.232082;+00.843137; 0.68; 27
1137;034.268375;+00.186719; 0.58; 38
1138;034.323368;+00.669019; 0.50; 37
1139;034.332878;-00.353212; 0.63; 30
1140;034.364811;+01.054968; 0.60; 30
1141;034.442310;+01.097564; 0.42; 48
1142;034.461559;+00.702255; 0.30; 49
1143;034.545940;+00.709478; 0.65; 27
1144;034.621387;-00.655118; 0.65; 43
1145;034.661293;-00.611821; 0.45; 60
1146;034.671124;-00.944270; 0.30; 43
1147;034.695854;+00.704389; 0.28; 41
1148;034.713066;+00.127219; 0.53; 39
1149;034.877129;-00.816209; 0.40; 66
1150;034.914062;-00.006694; 0.65; 37
1151;034.917687;+00.849971; 0.18; 40
1152;034.937550;+00.342130; 0.58; 51
1153;034.941681;-00.959390; 0.55; 24
1154;034.945614;+00.708061; 0.45; 29
1155;034.949936;+01.053364; 0.53; 35
1156;034.960316;-00.657610; 0.65; 30
1157;035.124199;-00.604949; 0.68; 38
1158;035.126534;+01.068420; 0.42; 44
1159;035.135006;-00.048304; 0.65; 29
1160;035.158451;-00.612777; 0.42; 48
1161;035.164799;+00.416555; 0.55; 20
1162;035.174644;-00.599363; 0.28; 32
1163;035.182591;+00.353065; 0.65; 37
1164;035.184147;+00.789711; 0.28; 33
1165;035.187859;-01.071361; 0.50; 41
1166;035.203258;+00.324445; 0.26; 22
1167;035.211693;+00.222264; 0.45; 33
1168;035.222599;+00.746010; 0.65; 32
1169;035.240761;+00.530600; 0.42; 43
1170;035.339092;+00.752202; 0.50; 42
1171;035.341236;+00.767281; 0.70; 29
1172;035.358772;-00.483973; 0.47; 39
1173;035.411144;-01.096812; 0.45; 43
1174;035.462296;+00.763519; 0.65; 29
1175;035.620434;-00.699445; 0.23; 32
1176;035.650288;+00.670686; 0.45; 51
1177;035.650589;+00.054731; 0.42; 49
1178;035.655464;-00.015813; 0.65; 31
1179;035.657467;-00.378438; 0.70; 68
1180;035.701897;+01.115084; 0.65; 29
1181;035.807110;-00.972365; 0.70; 65
1182;035.808754;+00.181401; 0.63; 29
1183;035.820728;+00.277192; 0.70; 49
1184;035.850388;-01.103609; 0.63; 35
1185;035.865723;-00.266491; 0.47; 30
1186;035.869553;-00.435484; 0.33; 25
1187;035.890678;+00.075246; 0.18; 41
1188;035.906624;+00.287275; 0.58; 27
1189;035.940384;+01.058844; 0.68; 39
1190;035.953667;-00.790376; 0.47; 39
1191;035.967087;-00.647368; 0.65; 43
1192;036.134110;+00.681329; 0.70; 61
1193;036.151199;+00.003803; 0.70; 39
1194;036.151783;-00.503396; 0.30; 29
1195;036.175415;-00.521253; 0.63; 29
1196;036.178177;-00.876007; 0.40; 30
1197;036.178673;+00.742110; 0.55; 37
1198;036.208218;-00.287442; 0.35; 38
1199;036.211159;+00.246609; 0.46; 47
1200;036.274422;-01.080129; 0.38; 41
1201;036.338932;+00.307422; 0.65; 38
1202;036.347141;-00.139118; 0.68; 40
1203;036.366116;-00.923007; 0.65; 43
1204;036.373833;+00.841952; 0.60; 35
1205;036.409386;+00.689188; 0.45; 69
1206;036.442730;-00.322897; 0.42; 70
1207;036.443558;-00.474147; 0.22; 34
1208;036.470104;-00.893288; 0.55; 21
1209;036.472347;-01.106725; 0.70; 29
1210;036.477089;+00.546246; 0.45; 49
1211;036.514988;+00.981602; 0.55; 34
1212;036.570961;-01.100622; 0.65; 44
1213;036.612194;+00.260860; 0.68; 70
1214;036.653225;+00.996397; 0.65; 36
1215;036.674026;-01.088526; 0.32; 53
1216;036.683697;-01.061231; 0.55; 37
1217;036.709904;-00.460194; 0.42; 32
1218;036.730957;-00.616787; 0.33; 42
1219;036.731853;+01.070441; 0.70; 45
1220;036.740437;-00.299772; 0.33; 37
1221;036.748680;+00.254960; 0.58; 37
1222;036.765846;-00.519699; 0.60; 34
1223;036.825207;+00.361534; 0.50; 39
1224;036.849480;-00.650310; 0.45; 50
1225;036.853516;+00.503564; 0.45; 38
1226;036.877968;+00.825294; 0.30; 33
1227;036.893352;+00.074626; 0.65; 35
1228;036.896420;+00.719696; 0.63; 36
1229;036.948124;-00.429353; 0.70; 34
1230;037.124226;+00.548055; 0.70; 42
1231;037.153008;+00.839185; 0.70; 35
1232;037.155933;+00.499104; 0.47; 44
1233;037.159073;-00.748432; 0.70; 40
1234;037.169739;-01.061678; 0.18; 28
1235;037.170929;+00.945175; 0.35; 32
1236;037.199058;-00.894571; 0.60; 43
1237;037.222366;+00.372930; 0.32; 30
1238;037.253040;-00.988177; 0.40; 66
1239;037.262073;+00.768419; 0.60; 35
1240;037.346561;-00.533649; 0.38; 56
1241;037.347065;-00.119862; 0.65; 28
1242;037.358738;+01.110306; 0.42; 22
1243;037.430675;+00.675739; 0.42; 27
1244;037.455498;+00.219988; 0.55; 32
1245;037.477451;-00.904749; 0.50; 33
1246;037.482239;-01.122309; 0.70; 44
1247;037.485294;-00.927938; 0.70; 41
1248;037.493355;-01.098077; 0.40; 47
1249;037.497452;+00.690876; 0.70; 30
1250;037.503715;-00.487296; 0.70; 50
1251;037.520939;+01.116230; 0.28; 37
1252;037.578808;+01.105786; 0.60; 34
1253;037.580696;+00.080176; 0.35; 30
1254;037.714512;-00.222613; 0.63; 40
1255;037.720383;-01.105312; 0.22; 39
1256;037.770706;+00.778806; 0.55; 25
1257;037.777031;-00.908278; 0.63; 39
1258;037.777378;-01.061404; 0.70; 49
1259;037.818767;-00.035832; 0.68; 35
1260;037.839275;-00.726158; 0.68; 40
1261;037.855919;+00.052193; 0.55; 23
1262;037.902634;+00.654575; 0.63; 21
1263;037.909061;+01.063734; 0.35; 23
1264;037.917507;+00.316808; 0.33; 51
1265;037.918591;+00.714584; 0.45; 22
1266;037.919128;+00.274329; 0.58; 24
1267;037.946373;+00.385822; 0.68; 35
1268;038.143719;+00.352548; 0.65; 49
1269;038.155434;+01.084647; 0.35; 27
1270;038.161430;+00.812521; 0.47; 33
1271;038.181206;-00.145063; 0.60; 35
1272;038.189339;-00.722632; 0.36; 39
