#ACT-CL;RAJ2000;DEJ2000;SNR;z;e_z;n_z;M500c;M500cC;M200m
# ;deg;deg; ; ; ; ;10+14Msun;10+14Msun;10+14Msun
#------------;-----------;-----------;------;-------;-------;----;------;------;------
J0320.1-3847;050.0433529;-38.7883898; 4.279; 0.7158; 0.0177;phot; 1.840; 2.592; 3.136
J0320.4+0222;050.1068309;+02.3800474; 4.583; 0.5166; 0.0273;phot; 2.624; 3.695; 4.597
J0320.5+0032;050.1359791;+00.5334831; 5.494; 0.3847; 0.0000;spec; 2.875; 4.050; 5.172
J0321.1+0025;050.2958442;+00.4333333; 4.096; 0.3020; 0.0000;spec; 1.825; 2.571; 3.318
J0322.6-0257;050.6538553;-02.9612049; 4.914; 0.4586; 0.0204;phot; 2.629; 3.703; 4.650
J0322.6-4608;050.6666632;-46.1374799; 4.346; 0.7017; 0.0211;phot; 1.880; 2.648; 3.208
J0322.8-3617;050.7149338;-36.2878988; 4.704; 0.6457; 0.0132;phot; 2.059; 2.900; 3.535
J0322.8-4215;050.7153289;-42.2569544; 4.563; 0.5573; 0.0068;phot; 2.045; 2.880; 3.543
J0322.8-4805;050.7060639;-48.0859500; 7.112; 0.5159; 0.0074;phot; 2.631; 3.705; 4.610
J0323.1-2916;050.7805578;-29.2707843; 6.086; 0.2952; 0.0062;phot; 3.162; 4.453; 5.835
J0323.1-5631;050.7900690;-56.5300184; 4.455; 0.6326; 0.0111;phot; 2.119; 2.985; 3.645
J0323.3-0645;050.8284986;-06.7546777; 8.533; 1.3766; 0.0333;phot; 3.164; 4.456; 5.512
J0323.3-4349;050.8375215;-43.8250000; 4.155; 0.6772; 0.0163;phot; 1.806; 2.544; 3.085
J0323.5-3841;050.8957295;-38.6999013; 5.988; 0.9262; 0.0192;phot; 2.371; 3.339; 4.036
J0325.5-0359;051.3861994;-03.9886476; 5.578; 0.5810; 0.0221;phot; 3.203; 4.512; 5.590
J0325.5-4833;051.3894175;-48.5548364; 4.498; 0.7303; 0.0153;phot; 1.843; 2.596; 3.138
J0325.9+1709;051.4935154;+17.1549214; 4.609; 0.3182; 0.0237;phot; 2.170; 3.056; 3.942
J0326.2-4957;051.5611059;-49.9639016; 4.403; 0.6981; 0.0171;phot; 1.828; 2.574; 3.117
J0326.3-3406;051.5944930;-34.1027541; 4.221; 0.7726; 0.0153;phot; 1.865; 2.626; 3.169
J0326.8-0043;051.7124980;-00.7313164; 9.328; 0.4471; 0.0000;spec; 4.548; 6.406; 8.165
J0326.9+0214;051.7448710;+02.2432201; 4.741; 0.6320; 0.0228;phot; 2.749; 3.872; 4.756
J0326.9-1520;051.7383551;-15.3397373;11.825; 0.5860; 0.0069;phot; 6.098; 8.589;10.795
J0326.9-4633;051.7376002;-46.5583333; 4.279; 0.8004; 0.0190;phot; 1.608; 2.265; 2.721
J0326.9-5004;051.7299429;-50.0683117; 4.599; 0.2718; 0.0063;phot; 1.737; 2.446; 3.182
J0327.1-3317;051.7814742;-33.2950779; 5.423; 1.2542; 0.0316;phot; 2.020; 2.845; 3.458
J0327.4-1326;051.8588479;-13.4400711; 6.711; 0.5600; 0.0000;spec; 3.925; 5.528; 6.898
J0327.4-1840;051.8722878;-18.6694747; 4.291; 0.6186; 0.0111;phot; 2.714; 3.822; 4.699
J0327.6-4009;051.9249412;-40.1524479; 5.002; 0.6574; 0.0154;phot; 2.099; 2.956; 3.602
J0328.0-2055;052.0041519;-20.9233249; 4.354; 0.3763; 0.0103;phot; 1.927; 2.714; 3.442
J0328.0-3241;052.0088694;-32.6936165; 5.900; 0.6148; 0.0096;phot; 2.538; 3.575; 4.390
J0328.1-3600;052.0375122;-36.0083333; 4.112; 0.8635; 0.0235;phot; 1.724; 2.428; 2.917
J0328.2-2140;052.0550207;-21.6695154; 8.728; 0.5896; 0.0090;phot; 4.480; 6.309; 7.869
J0328.4-1147;052.1055944;-11.7888761; 4.223; 0.0821; 0.0216;phot; 2.568; 3.617; 5.135
J0328.6-2140;052.1501958;-21.6709700; 4.958; 0.5900; 0.0000;spec; 2.778; 3.913; 4.827
J0328.6-5541;052.1704489;-55.6904683; 6.873; 0.0856; 0.0000;spec; 3.470; 4.887; 6.983
J0328.7-0906;052.2000000;-09.1040153; 4.259; 0.5096; 0.0211;phot; 2.549; 3.590; 4.467
J0329.1-3630;052.2815636;-36.5053152; 4.708; 0.3597; 0.0089;phot; 1.831; 2.580; 3.280
J0329.1-5707;052.2832299;-57.1208518; 4.495; 0.5855; 0.0093;phot; 2.171; 3.058; 3.754
J0329.2-2330;052.3238282;-23.5027016;22.499; 1.2270; 0.0000;spec; 6.884; 9.696;12.102
J0329.4-5201;052.3638034;-52.0244023; 4.999; 0.9322; 0.0201;phot; 2.159; 3.041; 3.668
J0329.6-0211;052.4209807;-02.1956171;11.132; 0.4586; 0.0204;phot; 5.565; 7.838;10.018
J0329.8-5215;052.4689967;-52.2547707; 4.365; 0.6095; 0.0108;phot; 1.902; 2.679; 3.272
J0330.1-3913;052.5394871;-39.2209314; 6.577; 0.5462; 0.0066;phot; 2.649; 3.731; 4.623
J0330.1-5616;052.5472104;-56.2668535; 6.403; 0.8395; 0.0114;phot; 2.776; 3.910; 4.746
J0330.2-2500;052.5704797;-25.0070195; 5.687; 0.9329; 0.0193;phot; 2.990; 4.212; 5.115
J0330.2-3650;052.5541817;-36.8443599; 4.741; 0.3679; 0.0274;phot; 1.927; 2.714; 3.449
J0330.9-5228;052.7284925;-52.4698042;10.876; 0.4417; 0.0000;spec; 4.127; 5.813; 7.400
J0331.0-3529;052.7522179;-35.4980604; 7.887; 0.8521; 0.0121;phot; 2.984; 4.203; 5.109
J0331.1-2100;052.7803897;-21.0072653; 7.136; 0.1880; 0.0000;spec; 3.572; 5.030; 6.862
J0331.2-4908;052.8156032;-49.1422942; 5.495; 0.9890; 0.0278;phot; 2.085; 2.936; 3.539
J0331.4-2542;052.8639047;-25.7027734; 4.176; 0.7882; 0.0638;phot; 2.407; 3.390; 4.110
J0331.9-0152;053.0000000;-01.8708695; 4.121; 0.8564; 0.0260;phot; 2.180; 3.070; 3.707
J0331.9-2003;052.9833333;-20.0625171; 4.544; 0.3633; 0.0093;phot; 2.342; 3.298; 4.214
J0332.1-2524;053.0486322;-25.4013734; 4.775; 0.8219; 0.0113;phot; 2.699; 3.801; 4.614
J0332.5-1125;053.1305719;-11.4222421; 4.529; 0.8135; 0.0172;phot; 2.624; 3.695; 4.484
J0332.7-0825;053.1873925;-08.4250731; 5.912; 0.6014; 0.0224;phot; 3.199; 4.506; 5.569
J0332.9-5032;053.2423065;-50.5491496; 5.809; 0.9686; 0.0276;phot; 2.159; 3.041; 3.668
J0333.0-1622;053.2665528;-16.3750888; 5.500; 1.0196; 0.0283;phot; 3.125; 4.401; 5.354
J0333.2-2456;053.3017164;-24.9466575; 4.565; 0.4673; 0.0082;phot; 2.702; 3.806; 4.775
J0333.2-5842;053.3204984;-58.7050168; 5.039; 0.3897; 0.0108;phot; 2.310; 3.253; 4.130
J0333.3-3707;053.3476635;-37.1272870; 5.618; 1.0485; 0.0358;phot; 2.219; 3.126; 3.777
J0333.4-2951;053.3624478;-29.8540926; 4.419; 0.6636; 0.0134;phot; 2.524; 3.555; 4.346
J0334.0-3129;053.5237670;-31.4904536; 5.397; 0.3590; 0.0102;phot; 2.300; 3.240; 4.142
J0334.2-3527;053.5502028;-35.4513587; 4.825; 1.1420; 0.0300;phot; 1.876; 2.642; 3.191
J0334.2-4659;053.5535086;-46.9953903; 9.100; 0.4853; 0.0000;spec; 3.339; 4.702; 5.910
J0334.8-4815;053.7114948;-48.2610804; 9.434; 0.6229; 0.0101;phot; 3.273; 4.609; 5.688
J0335.1-4036;053.7968773;-40.6028391; 7.591; 0.5504; 0.0217;phot; 2.776; 3.910; 4.847
J0335.8-0658;053.9726887;-06.9687788; 8.083; 0.6728; 0.0234;phot; 3.955; 5.570; 6.872
J0336.0+0434;054.0211260;+04.5801663; 5.145; 0.4100; 0.0254;phot; 2.624; 3.695; 4.684
J0336.2-2034;054.0517539;-20.5689074; 9.671; 0.8315; 0.0103;phot; 3.988; 5.616; 6.874
J0336.2-4037;054.0701797;-40.6282373;14.498; 0.1730; 0.0000;spec; 5.343; 7.526;10.443
J0336.2-5740;054.0599312;-57.6676284; 4.844; 0.5254; 0.0072;phot; 2.252; 3.171; 3.927
J0336.3-0736;054.0877196;-07.6125026; 4.980; 1.1828; 0.0306;phot; 2.406; 3.388; 4.119
J0336.4-4703;054.1132839;-47.0610229; 5.874; 0.8579; 0.0135;phot; 2.326; 3.276; 3.960
J0336.5-3131;054.1290650;-31.5190777; 6.355; 0.5484; 0.0072;phot; 2.772; 3.904; 4.841
J0336.6-2021;054.1720418;-20.3534225; 6.710; 0.5857; 0.0077;phot; 3.243; 4.568; 5.658
J0336.6-2340;054.1666667;-23.6708726; 4.141; 0.2562; 0.0052;phot; 2.266; 3.191; 4.198
J0336.7-3144;054.1833333;-31.7417224; 4.615; 0.4169; 0.0100;phot; 2.070; 2.916; 3.671
J0336.8-0734;054.2000142;-07.5792190; 5.549; 0.4542; 0.0262;phot; 3.210; 4.521; 5.708
J0336.8-3929;054.2086825;-39.4942070;12.182; 0.3975; 0.0102;phot; 4.403; 6.202; 7.980
J0337.3-2030;054.3305876;-20.5139387; 4.293; 0.6066; 0.0100;phot; 2.269; 3.196; 3.918
J0337.4-5046;054.3616612;-50.7798860; 5.054; 0.7365; 0.0188;phot; 2.192; 3.087; 3.744
J0337.6-3030;054.4124110;-30.5041846; 4.427; 0.4165; 0.0132;phot; 2.331; 3.283; 4.144
J0337.8-2330;054.4729980;-23.5133818; 6.823; 0.7993; 0.0104;phot; 3.422; 4.820; 5.885
J0337.8-4928;054.4619312;-49.4809300; 5.311; 0.4986; 0.0069;phot; 2.168; 3.054; 3.793
J0338.0-4710;054.5040359;-47.1668302; 4.928; 1.1522; 0.0301;phot; 1.877; 2.644; 3.194
J0338.3-3744;054.5930935;-37.7409187; 5.004; 0.4754; 0.0075;phot; 2.124; 2.991; 3.728
J0338.3-5118;054.5938883;-51.3099180; 4.544; 0.2198; 0.0048;phot; 1.825; 2.571; 3.406
J0338.8+1723;054.7050229;+17.3984720; 4.673; 0.5200; 0.0304;phot; 2.258; 3.180; 3.941
J0339.1-3952;054.7779742;-39.8677418; 6.906; 1.2400; 0.0700;phot; 2.422; 3.412; 4.160
J0339.1-4800;054.7979931;-48.0089877; 6.772; 0.4809; 0.0073;phot; 2.524; 3.555; 4.444
J0339.1-4849;054.7791265;-48.8250000; 4.131; 0.5013; 0.0074;phot; 1.744; 2.456; 3.036
J0339.4-3313;054.8582747;-33.2293452; 5.488; 0.2853; 0.0061;phot; 2.174; 3.062; 3.988
J0339.4-4545;054.8640330;-45.7526520; 5.288; 0.9021; 0.0164;phot; 2.072; 2.918; 3.517
J0339.4-4747;054.8625369;-47.8000000; 4.863; 0.4431; 0.0097;phot; 2.031; 2.860; 3.581
J0339.6-2205;054.9194536;-22.0907857; 4.431; 0.2547; 0.0052;phot; 2.095; 2.950; 3.876
J0340.0-3338;055.0241529;-33.6433362; 4.861; 0.8649; 0.0126;phot; 2.024; 2.850; 3.435
J0340.1-2305;055.0361114;-23.0860306; 4.426; 0.6871; 0.0198;phot; 2.361; 3.326; 4.052
J0340.3-2131;055.0832992;-21.5275655; 5.356; 0.6024; 0.0090;phot; 2.939; 4.140; 5.107
J0340.8-2201;055.2135873;-22.0207938; 8.567; 0.9482; 0.0273;phot; 3.826; 5.389; 6.580
J0340.8-4106;055.2125116;-41.1124516; 4.374; 0.5588; 0.0072;phot; 1.875; 2.641; 3.242
J0341.5-5731;055.3879310;-57.5226054; 5.824; 0.6833; 0.0136;phot; 2.589; 3.647; 4.454
J0341.7-3229;055.4337462;-32.4934089; 6.411; 0.5704; 0.0069;phot; 2.772; 3.904; 4.828
J0341.7-3909;055.4334485;-39.1543977; 6.728; 0.4048; 0.0106;phot; 2.654; 3.739; 4.746
J0341.9-1007;055.4783678;-10.1315810; 4.468; 0.1894; 0.0238;phot; 2.456; 3.459; 4.670
J0342.0-5354;055.5231301;-53.9124979; 6.238; 0.5104; 0.0061;phot; 2.855; 4.022; 5.017
J0342.2-1830;055.5627669;-18.5000491; 5.150; 0.5395; 0.0086;phot; 3.127; 4.404; 5.483
J0342.2-4028;055.5648402;-40.4722541; 7.141; 0.4751; 0.0083;phot; 2.842; 4.002; 5.021
J0342.2-5752;055.5684794;-57.8716724; 4.503; 0.9176; 0.0268;phot; 1.999; 2.815; 3.390
J0342.4+0959;055.6037919;+09.9986377; 5.441; 0.2398; 0.0223;phot; 2.854; 4.019; 5.347
J0342.6-1351;055.6748006;-13.8501562; 5.480; 0.7521; 0.0133;phot; 3.320; 4.676; 5.718
J0342.7-0017;055.6805441;-00.2944444; 4.159; 0.3072; 0.0000;spec; 2.213; 3.117; 4.036
J0342.7-4618;055.6916114;-46.3041289; 4.373; 0.9853; 0.0269;phot; 1.798; 2.532; 3.043
J0342.8-3931;055.7027576;-39.5324545; 4.827; 0.3193; 0.0072;phot; 1.965; 2.767; 3.561
J0342.9-4102;055.7333176;-41.0458925; 6.022; 0.3809; 0.0097;phot; 2.451; 3.452; 4.396
J0342.9-5337;055.7417762;-53.6300999; 5.527; 0.0597; 0.0000;spec; 3.214; 4.527; 6.547
J0342.9-5925;055.7451113;-59.4318402; 5.021; 0.9686; 0.0276;phot; 2.310; 3.253; 3.930
J0343.0-5517;055.7591321;-55.2982915; 4.932; 0.5452; 0.0066;phot; 2.356; 3.319; 4.102
J0343.1-0435;055.7939707;-04.5915442; 5.206; 0.6626; 0.0233;phot; 3.080; 4.338; 5.327
J0343.4-3917;055.8541353;-39.2862095;14.154; 0.8038; 0.0099;phot; 4.434; 6.245; 7.668
J0343.7-5314;055.9292059;-53.2350527; 5.255; 0.7149; 0.0159;phot; 2.361; 3.326; 4.045
J0344.1-1333;056.0298799;-13.5528859; 7.060; 0.5370; 0.0062;phot; 4.116; 5.797; 7.264
J0344.3-5453;056.0915038;-54.8834476; 8.389; 1.0400; 0.0286;phot; 3.264; 4.597; 5.599
J0344.8-2054;056.2025528;-20.9102121; 7.260; 0.6819; 0.0147;phot; 3.567; 5.023; 6.179
J0345.0-3401;056.2542603;-34.0333333; 4.452; 0.2488; 0.0048;phot; 1.705; 2.401; 3.145
J0345.3-2044;056.3499966;-20.7433506; 4.199; 0.1951; 0.0040;phot; 2.011; 2.833; 3.797
J0345.4-2810;056.3666667;-28.1791968; 4.178; 0.4255; 0.0110;phot; 2.321; 3.269; 4.119
J0345.5-5913;056.3958389;-59.2291203; 4.232; 0.7646; 0.0247;phot; 2.045; 2.880; 3.483
J0345.8-5628;056.4541940;-56.4833333; 4.097; 0.4671; 0.0089;phot; 1.973; 2.779; 3.462
J0346.0-3645;056.5136138;-36.7525763; 6.524; 0.3634; 0.0093;phot; 2.647; 3.728; 4.777
J0346.2-5018;056.5615353;-50.3103605; 4.876; 0.6453; 0.0124;phot; 1.937; 2.728; 3.321
J0346.8-4435;056.7060617;-44.5900530; 5.210; 0.8295; 0.0110;phot; 2.119; 2.985; 3.604
J0346.9-1321;056.7458421;-13.3583333; 4.201; 0.1064; 0.0221;phot; 2.457; 3.461; 4.847
J0346.9-5438;056.7298232;-54.6429876; 8.545; 0.5297; 0.0000;spec; 3.503; 4.934; 6.166
J0347.5-3333;056.8884713;-33.5634933; 6.637; 0.4517; 0.0096;phot; 2.558; 3.602; 4.526
J0347.8-2332;056.9622986;-23.5479723; 7.621; 0.3908; 0.0341;phot; 3.629; 5.111; 6.555
J0347.9-2144;056.9992498;-21.7436606;11.725; 0.3481; 0.0078;phot; 4.865; 6.853; 8.944
J0348.0-5349;057.0227226;-53.8250304; 5.269; 0.2873; 0.0068;phot; 2.392; 3.370; 4.396
J0348.2-4514;057.0709820;-45.2470867; 9.777; 0.3592; 0.0000;spec; 3.513; 4.948; 6.389
J0348.3-3328;057.0999089;-33.4708327; 4.874; 0.1613; 0.0040;phot; 1.976; 2.783; 3.779
J0348.5-3403;057.1489417;-34.0572229; 4.369; 0.1651; 0.0050;phot; 1.454; 2.048; 2.756
J0348.6+0029;057.1609697;+00.4875244; 6.635; 0.3449; 0.0000;spec; 3.246; 4.571; 5.912
J0348.6-0027;057.1661043;-00.4643873; 7.211; 0.3449; 0.0000;spec; 3.639; 5.125; 6.646
J0348.6-3942;057.1708733;-39.7083333; 4.330; 0.7545; 0.0217;phot; 1.789; 2.520; 3.040
J0348.8-3601;057.2100295;-36.0203855; 4.773; 0.4892; 0.0208;phot; 2.171; 3.058; 3.804
J0348.8-4902;057.2208813;-49.0500000; 4.512; 0.6223; 0.0102;phot; 1.945; 2.739; 3.342
J0349.1+1726;057.2875700;+17.4416667; 4.265; 0.3803; 0.0248;phot; 1.805; 2.543; 3.216
J0349.1-3449;057.2835447;-34.8314269; 4.891; 0.7922; 0.0141;phot; 1.870; 2.633; 3.175
J0349.1-4741;057.2972010;-47.6942988; 4.522; 0.4035; 0.0122;phot; 1.840; 2.592; 3.264
J0349.5+1105;057.3885803;+11.0929521; 5.686; 0.3619; 0.0245;phot; 2.431; 3.423; 4.379
J0349.6-2739;057.4209278;-27.6666667; 4.170; 0.1131; 0.0223;phot; 2.183; 3.075; 4.278
J0350.0-4819;057.5000155;-48.3291116; 4.759; 1.3766; 0.0333;phot; 1.697; 2.390; 2.916
J0350.3-1520;057.5968257;-15.3449021; 5.072; 0.9176; 0.0268;phot; 2.925; 4.120; 5.001
J0350.4-1631;057.6240278;-16.5306835; 4.499; 0.3304; 0.0077;phot; 2.283; 3.215; 4.140
J0350.5-3611;057.6374703;-36.2000000; 4.170; 0.2674; 0.0253;phot; 1.759; 2.477; 3.227
J0350.8-4620;057.7143292;-46.3347313; 8.466; 0.8009; 0.0096;phot; 3.078; 4.335; 5.281
J0350.9-4109;057.7468527;-41.1556055; 9.145; 0.6640; 0.0132;phot; 3.408; 4.800; 5.907
J0351.0-0604;057.7527540;-06.0776781; 4.375; 0.3677; 0.0000;spec; 2.714; 3.822; 4.894
J0351.1-0114;057.7833371;-01.2457008; 5.299; 0.4380; 0.0300;phot; 2.953; 4.160; 5.258
J0351.1-3937;057.7846267;-39.6300768; 8.052; 0.2797; 0.0059;phot; 3.046; 4.291; 5.643
J0351.7-5637;057.9414751;-56.6249005; 5.353; 0.3936; 0.0107;phot; 2.492; 3.509; 4.459
J0351.8-3752;057.9624462;-37.8833333; 4.176; 0.3297; 0.0083;phot; 1.798; 2.532; 3.243
J0352.1-4031;058.0441122;-40.5232080; 5.859; 0.3999; 0.0109;phot; 2.363; 3.328; 4.217
J0352.7-2643;058.1790919;-26.7250917; 5.829; 0.8116; 0.0094;phot; 3.080; 4.338; 5.282
J0352.9-3858;058.2255440;-38.9786084; 8.709; 0.2282; 0.0042;phot; 3.199; 4.506; 6.036
J0352.9-5434;058.2458697;-54.5750000; 4.105; 0.5878; 0.0087;phot; 2.009; 2.829; 3.467
J0352.9-5647;058.2406234;-56.7979565; 8.366; 0.6490; 0.0000;spec; 3.494; 4.921; 6.066
J0353.0-4818;058.2690032;-48.3121246; 5.061; 0.9278; 0.0270;phot; 2.057; 2.898; 3.492
J0353.3+0832;058.3283836;+08.5434577; 4.684; 1.1600; 0.0700;phot; 2.444; 3.442; 4.183
J0353.3+1103;058.3390262;+11.0594368; 7.045; 0.2713; 0.0229;phot; 3.300; 4.647; 6.141
J0353.8-4042;058.4575642;-40.7100184; 4.550; 0.3803; 0.0112;phot; 1.790; 2.522; 3.189
J0353.8-4658;058.4550267;-46.9730626; 4.998; 0.3900; 0.0200;phot; 1.909; 2.688; 3.398
J0354.2-5904;058.5665771;-59.0795423; 6.585; 0.4052; 0.0107;phot; 2.807; 3.953; 5.024
J0354.4-4751;058.6089530;-47.8556597; 4.596; 0.2902; 0.0068;phot; 1.831; 2.580; 3.341
J0354.5-3745;058.6491554;-37.7509726;13.864; 0.2510; 0.0000;spec; 4.829; 6.801; 9.136
J0354.6-3327;058.6706989;-33.4540996; 4.569; 0.8489; 0.0127;phot; 1.950; 2.746; 3.308
J0355.1+1141;058.8000000;+11.6875230; 4.133; 0.3258; 0.0239;phot; 2.167; 3.051; 3.929
J0355.5-3633;058.8823788;-36.5590073;10.177; 0.3200; 0.0000;spec; 3.702; 5.214; 6.810
J0355.6-2602;058.9041441;-26.0457394; 4.344; 0.7011; 0.0153;phot; 2.517; 3.546; 4.322
J0355.6-3940;058.9249224;-39.6706927; 5.629; 0.9074; 0.0267;phot; 2.229; 3.139; 3.789
J0355.9-3741;058.9940694;-37.6915410; 7.016; 0.4730; 0.0000;spec; 2.791; 3.931; 4.931
J0356.0-5607;059.0168223;-56.1251354; 5.484; 0.4143; 0.0105;phot; 2.551; 3.592; 4.547
J0356.2-3416;059.0733122;-34.2765343; 5.487; 0.3245; 0.0069;phot; 2.319; 3.267; 4.214
J0356.3-3601;059.0984538;-36.0258030; 5.342; 0.7720; 0.0137;phot; 2.305; 3.247; 3.935
J0356.3-3851;059.0836224;-38.8627022; 6.552; 0.3770; 0.0115;phot; 2.642; 3.721; 4.751
J0356.3-5337;059.0818998;-53.6293755; 6.059; 1.0360; 0.0000;spec; 2.442; 3.440; 4.164
J0356.8-3431;059.2009171;-34.5199326; 9.251; 0.3568; 0.0086;phot; 3.611; 5.086; 6.575
J0357.0-1002;059.2583333;-10.0459127; 4.300; 0.6728; 0.0234;phot; 2.528; 3.560; 4.349
J0357.3-4110;059.3350163;-41.1800841; 4.855; 0.7848; 0.0133;phot; 1.963; 2.765; 3.338
J0357.4-1416;059.3666473;-14.2687241; 4.609; 0.4178; 0.0198;phot; 2.818; 3.970; 5.032
J0357.4-4521;059.3657841;-45.3520955; 5.359; 0.8974; 0.0185;phot; 2.111; 2.973; 3.584
J0357.8-4859;059.4727825;-48.9951450; 4.887; 0.3816; 0.0194;phot; 2.022; 2.848; 3.612
J0358.7-2415;059.6965865;-24.2524148; 8.451; 0.6255; 0.0111;phot; 4.225; 5.951; 7.384
J0358.9-2955;059.7256487;-29.9306384;17.404; 0.4250; 0.0000;spec; 7.798;10.983;14.251
J0359.0-1131;059.7538219;-11.5181792; 5.236; 0.3856; 0.0000;spec; 3.114; 4.386; 5.612
J0359.2-1203;059.8166667;-12.0666112; 4.142; 0.5201; 0.0274;phot; 2.281; 3.213; 3.983
J0359.3-5218;059.8362124;-52.3125168; 8.128; 0.6822; 0.0144;phot; 3.357; 4.728; 5.808
J0359.5-1339;059.8933564;-13.6592418; 5.700; 0.2546; 0.0176;phot; 2.355; 3.317; 4.370
J0359.5-5641;059.8791536;-56.6998924; 4.545; 0.3770; 0.0193;phot; 2.158; 3.039; 3.863
J0359.7-2435;059.9374567;-24.5874302; 4.342; 0.2253; 0.0048;phot; 2.386; 3.360; 4.473
J0359.8-2001;059.9642413;-20.0249860; 4.393; 0.2555; 0.0070;phot; 2.155; 3.035; 3.988
J0400.5-2914;060.1278594;-29.2490017; 5.437; 0.7853; 0.0111;phot; 2.807; 3.953; 4.808
J0400.5-4324;060.1290790;-43.4041101; 4.866; 0.4028; 0.0116;phot; 1.934; 2.724; 3.434
J0400.6-2926;060.1648327;-29.4406090;11.901; 0.7834; 0.0100;phot; 5.387; 7.588; 9.366
J0401.1-2014;060.2792425;-20.2351654; 5.814; 0.7145; 0.0168;phot; 2.911; 4.100; 5.009
J0401.7-3038;060.4417519;-30.6483503; 4.558; 0.6122; 0.0094;phot; 2.497; 3.516; 4.318
J0401.8-0539;060.4501985;-05.6625468; 5.418; 0.5440; 0.0278;phot; 3.078; 4.335; 5.391
J0402.2-2359;060.5582734;-23.9958604; 4.477; 0.9463; 0.0212;phot; 2.492; 3.509; 4.245
J0402.2-4611;060.5738725;-46.1881411; 5.597; 0.3606; 0.0094;phot; 2.671; 3.762; 4.824
J0402.8+1352;060.7070532;+13.8781743; 6.678; 0.6200; 0.0324;phot; 3.383; 4.764; 5.885
J0403.6-4254;060.9111737;-42.9056881; 4.449; 0.9069; 0.0173;phot; 2.283; 3.215; 3.883
J0403.8-5719;060.9648959;-57.3266993; 6.171; 0.4670; 0.0000;spec; 2.865; 4.036; 5.070
J0403.9-2601;060.9889566;-26.0194806; 4.229; 0.3281; 0.0073;phot; 2.360; 3.323; 4.285
J0404.6+1108;061.1587985;+11.1359330; 6.198; 0.3548; 0.0000;spec; 2.627; 3.700; 4.750
J0404.6-2422;061.1605895;-24.3693267; 8.097; 0.2695; 0.0054;phot; 4.130; 5.817; 7.735
J0404.6-3526;061.1593482;-35.4414602; 8.245; 0.5717; 0.0068;phot; 4.208; 5.926; 7.396
J0404.7-1433;061.1968780;-14.5614900; 4.906; 0.3795; 0.0103;phot; 2.634; 3.711; 4.735
J0404.7-4417;061.1990225;-44.2990196; 5.213; 0.8975; 0.0156;phot; 2.561; 3.607; 4.367
J0404.8-5325;061.2149802;-53.4282789; 4.191; 0.3151; 0.0074;phot; 1.837; 2.587; 3.327
J0404.9-3912;061.2366312;-39.2016254; 4.743; 1.2032; 0.0308;phot; 2.258; 3.180; 3.865
J0405.1-4648;061.2836742;-46.8110099; 6.006; 0.3789; 0.0096;phot; 2.911; 4.100; 5.245
J0405.9-0019;061.4875882;-00.3266370; 5.240; 0.3155; 0.0237;phot; 3.119; 4.392; 5.720
J0405.9-4915;061.4923159;-49.2626922; 8.204; 0.3250; 0.0000;spec; 3.609; 5.083; 6.625
J0406.0-0857;061.5139838;-08.9546431; 5.768; 0.8258; 0.0256;phot; 3.206; 4.515; 5.500
J0406.3-2811;061.5874845;-28.1916667; 4.146; 0.4925; 0.0070;phot; 2.387; 3.363; 4.189
J0406.7-5455;061.6981400;-54.9214668; 7.877; 0.7208; 0.0171;phot; 3.302; 4.651; 5.695
J0406.8-4804;061.7206413;-48.0826962; 8.391; 0.7369; 0.0000;spec; 3.855; 5.430; 6.667
J0407.0-4753;061.7709473;-47.8959090; 4.687; 0.9122; 0.0185;phot; 2.152; 3.031; 3.655
J0407.5-2657;061.8998254;-26.9593662; 7.312; 0.2158; 0.0042;phot; 3.656; 5.150; 6.954
J0408.1-2955;062.0250215;-29.9198035; 4.911; 0.8613; 0.0137;phot; 2.524; 3.555; 4.305
J0408.3-4456;062.0993426;-44.9393096; 5.749; 0.7463; 0.0219;phot; 2.863; 4.033; 4.916
J0408.6-4936;062.1703623;-49.6074505; 4.890; 0.3044; 0.0067;phot; 2.324; 3.273; 4.246
J0410.0-3008;062.5249366;-30.1417976; 4.724; 0.4197; 0.0104;phot; 2.695; 3.796; 4.805
J0411.1-2158;062.7866931;-21.9704209; 7.102; 0.6363; 0.0109;phot; 3.614; 5.090; 6.286
J0411.2-4819;062.8142255;-48.3208910;13.951; 0.4235; 0.0000;spec; 5.795; 8.162;10.515
J0411.3-5751;062.8417650;-57.8598979; 5.418; 0.8091; 0.0101;phot; 2.412; 3.397; 4.116
J0411.7-0010;062.9318708;-00.1746436; 8.077; 0.3868; 0.0250;phot; 4.105; 5.781; 7.444
J0412.0-0123;063.0194178;-01.3860144; 4.728; 0.5198; 0.0213;phot; 2.729; 3.843; 4.782
J0412.0-5743;063.0192813;-57.7301179; 4.954; 0.3268; 0.0088;phot; 2.031; 2.860; 3.676
J0412.1-3702;063.0445213;-37.0438016; 4.930; 1.3052; 0.0323;phot; 2.204; 3.104; 3.792
J0413.0-0607;063.2750000;-06.1291444; 4.410; 0.9074; 0.0267;phot; 2.611; 3.677; 4.454
J0413.1-2748;063.2833333;-27.8124296; 4.153; 0.6153; 0.0106;phot; 2.374; 3.344; 4.101
J0413.3-5117;063.3334396;-51.2984946; 6.605; 0.9380; 0.0271;phot; 2.631; 3.705; 4.488
